cell_id,anomaly_label,cell_type,disease_category
CELL_004371,1,Prolymphocyte,Leukemia
CELL_001530,0,Lymphocyte,Normal_WBC
CELL_001270,0,Lymphocyte,Normal_WBC
CELL_005875,1,Artefact,Artefact
CELL_003654,0,Normal_RBC,Normal_RBC
CELL_003850,0,Platelet,Normal_Platelet
CELL_001744,0,Lymphocyte,Normal_WBC
CELL_001447,0,Lymphocyte,Normal_WBC
CELL_000547,0,Neutrophil,Normal_WBC
CELL_005360,1,Hypersegmented_Neutrophil,Infection
CELL_005209,1,Target_Cell,Anemia
CELL_002549,0,Eosinophil,Normal_WBC
CELL_000433,0,Neutrophil,Normal_WBC
CELL_001895,0,Lymphocyte,Normal_WBC
CELL_001774,0,Lymphocyte,Normal_WBC
CELL_005098,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004909,1,Spherocyte,Anemia
CELL_004491,1,Elliptocyte,Anemia
CELL_002614,0,Eosinophil,Normal_WBC
CELL_000483,0,Neutrophil,Normal_WBC
CELL_005586,1,Reactive_Lymphocyte,Infection
CELL_005323,1,Hypersegmented_Neutrophil,Infection
CELL_000780,0,Neutrophil,Normal_WBC
CELL_000010,0,Neutrophil,Normal_WBC
CELL_003196,0,Normal_RBC,Normal_RBC
CELL_005523,1,Toxic_Granulation,Infection
CELL_001332,0,Lymphocyte,Normal_WBC
CELL_003694,0,Normal_RBC,Normal_RBC
CELL_005205,1,Target_Cell,Anemia
CELL_000703,0,Neutrophil,Normal_WBC
CELL_000241,0,Neutrophil,Normal_WBC
CELL_000442,0,Neutrophil,Normal_WBC
CELL_000387,0,Neutrophil,Normal_WBC
CELL_003731,0,Platelet,Normal_Platelet
CELL_001367,0,Lymphocyte,Normal_WBC
CELL_004888,1,Spherocyte,Anemia
CELL_001302,0,Lymphocyte,Normal_WBC
CELL_005021,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003287,0,Normal_RBC,Normal_RBC
CELL_002894,0,Normal_RBC,Normal_RBC
CELL_004351,1,Prolymphocyte,Leukemia
CELL_003703,0,Platelet,Normal_Platelet
CELL_001680,0,Lymphocyte,Normal_WBC
CELL_002991,0,Normal_RBC,Normal_RBC
CELL_005818,1,Artefact,Artefact
CELL_005770,1,Smudge_Cell,Artefact
CELL_004000,0,Platelet,Normal_Platelet
CELL_004154,1,Blast_Cell,Leukemia
CELL_003496,0,Normal_RBC,Normal_RBC
CELL_003384,0,Normal_RBC,Normal_RBC
CELL_004149,1,Blast_Cell,Leukemia
CELL_004622,1,Elliptocyte,Anemia
CELL_005368,1,Hypersegmented_Neutrophil,Infection
CELL_002478,0,Eosinophil,Normal_WBC
CELL_001416,0,Lymphocyte,Normal_WBC
CELL_005449,1,Toxic_Granulation,Infection
CELL_003983,0,Platelet,Normal_Platelet
CELL_000045,0,Neutrophil,Normal_WBC
CELL_001373,0,Lymphocyte,Normal_WBC
CELL_005169,1,Target_Cell,Anemia
CELL_004206,1,Blast_Cell,Leukemia
CELL_005117,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003094,0,Normal_RBC,Normal_RBC
CELL_004350,1,Prolymphocyte,Leukemia
CELL_001541,0,Lymphocyte,Normal_WBC
CELL_000216,0,Neutrophil,Normal_WBC
CELL_005794,1,Smudge_Cell,Artefact
CELL_005737,1,Smudge_Cell,Artefact
CELL_004613,1,Elliptocyte,Anemia
CELL_003318,0,Normal_RBC,Normal_RBC
CELL_003617,0,Normal_RBC,Normal_RBC
CELL_001632,0,Lymphocyte,Normal_WBC
CELL_003200,0,Normal_RBC,Normal_RBC
CELL_004616,1,Elliptocyte,Anemia
CELL_002567,0,Eosinophil,Normal_WBC
CELL_003502,0,Normal_RBC,Normal_RBC
CELL_005121,1,Target_Cell,Anemia
CELL_000969,0,Neutrophil,Normal_WBC
CELL_003030,0,Normal_RBC,Normal_RBC
CELL_004618,1,Elliptocyte,Anemia
CELL_001432,0,Lymphocyte,Normal_WBC
CELL_003313,0,Normal_RBC,Normal_RBC
CELL_004201,1,Blast_Cell,Leukemia
CELL_003197,0,Normal_RBC,Normal_RBC
CELL_000787,0,Neutrophil,Normal_WBC
CELL_003632,0,Normal_RBC,Normal_RBC
CELL_001670,0,Lymphocyte,Normal_WBC
CELL_002032,0,Monocyte,Normal_WBC
CELL_005007,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000352,0,Neutrophil,Normal_WBC
CELL_000741,0,Neutrophil,Normal_WBC
CELL_004252,1,Blast_Cell,Leukemia
CELL_000372,0,Neutrophil,Normal_WBC
CELL_002355,0,Eosinophil,Normal_WBC
CELL_000569,0,Neutrophil,Normal_WBC
CELL_003365,0,Normal_RBC,Normal_RBC
CELL_002489,0,Eosinophil,Normal_WBC
CELL_005479,1,Toxic_Granulation,Infection
CELL_003680,0,Normal_RBC,Normal_RBC
CELL_000377,0,Neutrophil,Normal_WBC
CELL_001672,0,Lymphocyte,Normal_WBC
CELL_000733,0,Neutrophil,Normal_WBC
CELL_004437,1,Prolymphocyte,Leukemia
CELL_000104,0,Neutrophil,Normal_WBC
CELL_004602,1,Elliptocyte,Anemia
CELL_001798,0,Lymphocyte,Normal_WBC
CELL_005817,1,Artefact,Artefact
CELL_003705,0,Platelet,Normal_Platelet
CELL_002828,0,Normal_RBC,Normal_RBC
CELL_004644,1,Elliptocyte,Anemia
CELL_001956,0,Monocyte,Normal_WBC
CELL_001546,0,Lymphocyte,Normal_WBC
CELL_001508,0,Lymphocyte,Normal_WBC
CELL_002626,0,Eosinophil,Normal_WBC
CELL_003863,0,Platelet,Normal_Platelet
CELL_000416,0,Neutrophil,Normal_WBC
CELL_000488,0,Neutrophil,Normal_WBC
CELL_003788,0,Platelet,Normal_Platelet
CELL_004018,1,Blast_Cell,Leukemia
CELL_001643,0,Lymphocyte,Normal_WBC
CELL_005699,1,Reactive_Lymphocyte,Infection
CELL_002469,0,Eosinophil,Normal_WBC
CELL_001092,0,Neutrophil,Normal_WBC
CELL_000161,0,Neutrophil,Normal_WBC
CELL_004873,1,Spherocyte,Anemia
CELL_003263,0,Normal_RBC,Normal_RBC
CELL_003274,0,Normal_RBC,Normal_RBC
CELL_004691,1,Schistocyte,Anemia
CELL_004507,1,Elliptocyte,Anemia
CELL_002281,0,Monocyte,Normal_WBC
CELL_000973,0,Neutrophil,Normal_WBC
CELL_002506,0,Eosinophil,Normal_WBC
CELL_000626,0,Neutrophil,Normal_WBC
CELL_000512,0,Neutrophil,Normal_WBC
CELL_005163,1,Target_Cell,Anemia
CELL_000188,0,Neutrophil,Normal_WBC
CELL_005217,1,Target_Cell,Anemia
CELL_005734,1,Smudge_Cell,Artefact
CELL_002229,0,Monocyte,Normal_WBC
CELL_000057,0,Neutrophil,Normal_WBC
CELL_001879,0,Lymphocyte,Normal_WBC
CELL_004242,1,Blast_Cell,Leukemia
CELL_005813,1,Artefact,Artefact
CELL_002908,0,Normal_RBC,Normal_RBC
CELL_004643,1,Elliptocyte,Anemia
CELL_000308,0,Neutrophil,Normal_WBC
CELL_002156,0,Monocyte,Normal_WBC
CELL_000381,0,Neutrophil,Normal_WBC
CELL_003276,0,Normal_RBC,Normal_RBC
CELL_002510,0,Eosinophil,Normal_WBC
CELL_001483,0,Lymphocyte,Normal_WBC
CELL_002968,0,Normal_RBC,Normal_RBC
CELL_002838,0,Normal_RBC,Normal_RBC
CELL_001225,0,Lymphocyte,Normal_WBC
CELL_003922,0,Platelet,Normal_Platelet
CELL_004033,1,Blast_Cell,Leukemia
CELL_000456,0,Neutrophil,Normal_WBC
CELL_004740,1,Schistocyte,Anemia
CELL_001802,0,Lymphocyte,Normal_WBC
CELL_003579,0,Normal_RBC,Normal_RBC
CELL_001420,0,Lymphocyte,Normal_WBC
CELL_001665,0,Lymphocyte,Normal_WBC
CELL_003671,0,Normal_RBC,Normal_RBC
CELL_004183,1,Blast_Cell,Leukemia
CELL_004023,1,Blast_Cell,Leukemia
CELL_003516,0,Normal_RBC,Normal_RBC
CELL_003538,0,Normal_RBC,Normal_RBC
CELL_004948,1,Spherocyte,Anemia
CELL_004624,1,Elliptocyte,Anemia
CELL_001334,0,Lymphocyte,Normal_WBC
CELL_003482,0,Normal_RBC,Normal_RBC
CELL_005379,1,Hypersegmented_Neutrophil,Infection
CELL_000989,0,Neutrophil,Normal_WBC
CELL_004102,1,Blast_Cell,Leukemia
CELL_003526,0,Normal_RBC,Normal_RBC
CELL_004612,1,Elliptocyte,Anemia
CELL_002203,0,Monocyte,Normal_WBC
CELL_004100,1,Blast_Cell,Leukemia
CELL_005711,1,Smudge_Cell,Artefact
CELL_002750,0,Basophil,Normal_WBC
CELL_005372,1,Hypersegmented_Neutrophil,Infection
CELL_000105,0,Neutrophil,Normal_WBC
CELL_005521,1,Toxic_Granulation,Infection
CELL_000438,0,Neutrophil,Normal_WBC
CELL_003881,0,Platelet,Normal_Platelet
CELL_001894,0,Lymphocyte,Normal_WBC
CELL_005039,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002051,0,Monocyte,Normal_WBC
CELL_004365,1,Prolymphocyte,Leukemia
CELL_002533,0,Eosinophil,Normal_WBC
CELL_005871,1,Artefact,Artefact
CELL_005573,1,Reactive_Lymphocyte,Infection
CELL_001341,0,Lymphocyte,Normal_WBC
CELL_004951,1,Spherocyte,Anemia
CELL_005277,1,Hypersegmented_Neutrophil,Infection
CELL_003515,0,Normal_RBC,Normal_RBC
CELL_002243,0,Monocyte,Normal_WBC
CELL_003301,0,Normal_RBC,Normal_RBC
CELL_003012,0,Normal_RBC,Normal_RBC
CELL_001859,0,Lymphocyte,Normal_WBC
CELL_005194,1,Target_Cell,Anemia
CELL_002503,0,Eosinophil,Normal_WBC
CELL_002859,0,Normal_RBC,Normal_RBC
CELL_000342,0,Neutrophil,Normal_WBC
CELL_005265,1,Hypersegmented_Neutrophil,Infection
CELL_000762,0,Neutrophil,Normal_WBC
CELL_004067,1,Blast_Cell,Leukemia
CELL_002432,0,Eosinophil,Normal_WBC
CELL_005829,1,Artefact,Artefact
CELL_001963,0,Monocyte,Normal_WBC
CELL_002755,0,Basophil,Normal_WBC
CELL_003056,0,Normal_RBC,Normal_RBC
CELL_004529,1,Elliptocyte,Anemia
CELL_005551,1,Reactive_Lymphocyte,Infection
CELL_000663,0,Neutrophil,Normal_WBC
CELL_003279,0,Normal_RBC,Normal_RBC
CELL_002609,0,Eosinophil,Normal_WBC
CELL_002081,0,Monocyte,Normal_WBC
CELL_001687,0,Lymphocyte,Normal_WBC
CELL_005464,1,Toxic_Granulation,Infection
CELL_000816,0,Neutrophil,Normal_WBC
CELL_003781,0,Platelet,Normal_Platelet
CELL_004693,1,Schistocyte,Anemia
CELL_001201,0,Lymphocyte,Normal_WBC
CELL_002343,0,Monocyte,Normal_WBC
CELL_004435,1,Prolymphocyte,Leukemia
CELL_001086,0,Neutrophil,Normal_WBC
CELL_004484,1,Elliptocyte,Anemia
CELL_002047,0,Monocyte,Normal_WBC
CELL_000494,0,Neutrophil,Normal_WBC
CELL_000491,0,Neutrophil,Normal_WBC
CELL_000101,0,Neutrophil,Normal_WBC
CELL_002507,0,Eosinophil,Normal_WBC
CELL_002072,0,Monocyte,Normal_WBC
CELL_000092,0,Neutrophil,Normal_WBC
CELL_005338,1,Hypersegmented_Neutrophil,Infection
CELL_002448,0,Eosinophil,Normal_WBC
CELL_001739,0,Lymphocyte,Normal_WBC
CELL_004601,1,Elliptocyte,Anemia
CELL_005801,1,Artefact,Artefact
CELL_005710,1,Smudge_Cell,Artefact
CELL_000880,0,Neutrophil,Normal_WBC
CELL_002454,0,Eosinophil,Normal_WBC
CELL_004686,1,Schistocyte,Anemia
CELL_004245,1,Blast_Cell,Leukemia
CELL_000677,0,Neutrophil,Normal_WBC
CELL_001036,0,Neutrophil,Normal_WBC
CELL_004687,1,Schistocyte,Anemia
CELL_004311,1,Prolymphocyte,Leukemia
CELL_000960,0,Neutrophil,Normal_WBC
CELL_002699,0,Basophil,Normal_WBC
CELL_005322,1,Hypersegmented_Neutrophil,Infection
CELL_001794,0,Lymphocyte,Normal_WBC
CELL_003979,0,Platelet,Normal_Platelet
CELL_001297,0,Lymphocyte,Normal_WBC
CELL_004887,1,Spherocyte,Anemia
CELL_001502,0,Lymphocyte,Normal_WBC
CELL_000668,0,Neutrophil,Normal_WBC
CELL_001395,0,Lymphocyte,Normal_WBC
CELL_000285,0,Neutrophil,Normal_WBC
CELL_003611,0,Normal_RBC,Normal_RBC
CELL_004638,1,Elliptocyte,Anemia
CELL_000556,0,Neutrophil,Normal_WBC
CELL_000850,0,Neutrophil,Normal_WBC
CELL_000266,0,Neutrophil,Normal_WBC
CELL_001743,0,Lymphocyte,Normal_WBC
CELL_002300,0,Monocyte,Normal_WBC
CELL_004246,1,Blast_Cell,Leukemia
CELL_000778,0,Neutrophil,Normal_WBC
CELL_004123,1,Blast_Cell,Leukemia
CELL_002277,0,Monocyte,Normal_WBC
CELL_002754,0,Basophil,Normal_WBC
CELL_000612,0,Neutrophil,Normal_WBC
CELL_003722,0,Platelet,Normal_Platelet
CELL_003354,0,Normal_RBC,Normal_RBC
CELL_000056,0,Neutrophil,Normal_WBC
CELL_001130,0,Lymphocyte,Normal_WBC
CELL_002259,0,Monocyte,Normal_WBC
CELL_004952,1,Spherocyte,Anemia
CELL_005841,1,Artefact,Artefact
CELL_001552,0,Lymphocyte,Normal_WBC
CELL_000112,0,Neutrophil,Normal_WBC
CELL_001953,0,Monocyte,Normal_WBC
CELL_005591,1,Reactive_Lymphocyte,Infection
CELL_002212,0,Monocyte,Normal_WBC
CELL_003928,0,Platelet,Normal_Platelet
CELL_005548,1,Toxic_Granulation,Infection
CELL_002994,0,Normal_RBC,Normal_RBC
CELL_003220,0,Normal_RBC,Normal_RBC
CELL_001128,0,Lymphocyte,Normal_WBC
CELL_005378,1,Hypersegmented_Neutrophil,Infection
CELL_003347,0,Normal_RBC,Normal_RBC
CELL_003247,0,Normal_RBC,Normal_RBC
CELL_002615,0,Eosinophil,Normal_WBC
CELL_005223,1,Target_Cell,Anemia
CELL_000336,0,Neutrophil,Normal_WBC
CELL_004478,1,Elliptocyte,Anemia
CELL_005043,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003333,0,Normal_RBC,Normal_RBC
CELL_001629,0,Lymphocyte,Normal_WBC
CELL_004389,1,Prolymphocyte,Leukemia
CELL_003649,0,Normal_RBC,Normal_RBC
CELL_004268,1,Blast_Cell,Leukemia
CELL_000435,0,Neutrophil,Normal_WBC
CELL_002895,0,Normal_RBC,Normal_RBC
CELL_001150,0,Lymphocyte,Normal_WBC
CELL_003829,0,Platelet,Normal_Platelet
CELL_004569,1,Elliptocyte,Anemia
CELL_004874,1,Spherocyte,Anemia
CELL_000312,0,Neutrophil,Normal_WBC
CELL_005341,1,Hypersegmented_Neutrophil,Infection
CELL_000122,0,Neutrophil,Normal_WBC
CELL_002898,0,Normal_RBC,Normal_RBC
CELL_000814,0,Neutrophil,Normal_WBC
CELL_004890,1,Spherocyte,Anemia
CELL_002192,0,Monocyte,Normal_WBC
CELL_003737,0,Platelet,Normal_Platelet
CELL_005210,1,Target_Cell,Anemia
CELL_004430,1,Prolymphocyte,Leukemia
CELL_001061,0,Neutrophil,Normal_WBC
CELL_004850,1,Spherocyte,Anemia
CELL_002607,0,Eosinophil,Normal_WBC
CELL_004174,1,Blast_Cell,Leukemia
CELL_005103,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004603,1,Elliptocyte,Anemia
CELL_005102,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003948,0,Platelet,Normal_Platelet
CELL_004020,1,Blast_Cell,Leukemia
CELL_003541,0,Normal_RBC,Normal_RBC
CELL_001114,0,Lymphocyte,Normal_WBC
CELL_001336,0,Lymphocyte,Normal_WBC
CELL_002395,0,Eosinophil,Normal_WBC
CELL_000798,0,Neutrophil,Normal_WBC
CELL_005387,1,Hypersegmented_Neutrophil,Infection
CELL_002114,0,Monocyte,Normal_WBC
CELL_000323,0,Neutrophil,Normal_WBC
CELL_002845,0,Normal_RBC,Normal_RBC
CELL_000706,0,Neutrophil,Normal_WBC
CELL_004492,1,Elliptocyte,Anemia
CELL_003195,0,Normal_RBC,Normal_RBC
CELL_000403,0,Neutrophil,Normal_WBC
CELL_005023,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002162,0,Monocyte,Normal_WBC
CELL_001851,0,Lymphocyte,Normal_WBC
CELL_004824,1,Schistocyte,Anemia
CELL_003480,0,Normal_RBC,Normal_RBC
CELL_004524,1,Elliptocyte,Anemia
CELL_001695,0,Lymphocyte,Normal_WBC
CELL_000653,0,Neutrophil,Normal_WBC
CELL_005445,1,Toxic_Granulation,Infection
CELL_004842,1,Spherocyte,Anemia
CELL_005689,1,Reactive_Lymphocyte,Infection
CELL_002848,0,Normal_RBC,Normal_RBC
CELL_001409,0,Lymphocyte,Normal_WBC
CELL_005435,1,Toxic_Granulation,Infection
CELL_001125,0,Lymphocyte,Normal_WBC
CELL_002271,0,Monocyte,Normal_WBC
CELL_004916,1,Spherocyte,Anemia
CELL_002282,0,Monocyte,Normal_WBC
CELL_002936,0,Normal_RBC,Normal_RBC
CELL_001113,0,Lymphocyte,Normal_WBC
CELL_004817,1,Schistocyte,Anemia
CELL_002592,0,Eosinophil,Normal_WBC
CELL_001188,0,Lymphocyte,Normal_WBC
CELL_004027,1,Blast_Cell,Leukemia
CELL_004489,1,Elliptocyte,Anemia
CELL_002842,0,Normal_RBC,Normal_RBC
CELL_001979,0,Monocyte,Normal_WBC
CELL_001830,0,Lymphocyte,Normal_WBC
CELL_001024,0,Neutrophil,Normal_WBC
CELL_000452,0,Neutrophil,Normal_WBC
CELL_005422,1,Toxic_Granulation,Infection
CELL_004315,1,Prolymphocyte,Leukemia
CELL_000951,0,Neutrophil,Normal_WBC
CELL_004395,1,Prolymphocyte,Leukemia
CELL_001451,0,Lymphocyte,Normal_WBC
CELL_003437,0,Normal_RBC,Normal_RBC
CELL_002583,0,Eosinophil,Normal_WBC
CELL_000369,0,Neutrophil,Normal_WBC
CELL_005275,1,Hypersegmented_Neutrophil,Infection
CELL_005174,1,Target_Cell,Anemia
CELL_004744,1,Schistocyte,Anemia
CELL_002600,0,Eosinophil,Normal_WBC
CELL_004377,1,Prolymphocyte,Leukemia
CELL_003757,0,Platelet,Normal_Platelet
CELL_000144,0,Neutrophil,Normal_WBC
CELL_005106,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001292,0,Lymphocyte,Normal_WBC
CELL_004557,1,Elliptocyte,Anemia
CELL_003434,0,Normal_RBC,Normal_RBC
CELL_003885,0,Platelet,Normal_Platelet
CELL_002022,0,Monocyte,Normal_WBC
CELL_004388,1,Prolymphocyte,Leukemia
CELL_004420,1,Prolymphocyte,Leukemia
CELL_004758,1,Schistocyte,Anemia
CELL_003552,0,Normal_RBC,Normal_RBC
CELL_004672,1,Schistocyte,Anemia
CELL_003849,0,Platelet,Normal_Platelet
CELL_001307,0,Lymphocyte,Normal_WBC
CELL_001394,0,Lymphocyte,Normal_WBC
CELL_005411,1,Toxic_Granulation,Infection
CELL_000141,0,Neutrophil,Normal_WBC
CELL_002427,0,Eosinophil,Normal_WBC
CELL_005195,1,Target_Cell,Anemia
CELL_000764,0,Neutrophil,Normal_WBC
CELL_001132,0,Lymphocyte,Normal_WBC
CELL_002892,0,Normal_RBC,Normal_RBC
CELL_000098,0,Neutrophil,Normal_WBC
CELL_002690,0,Basophil,Normal_WBC
CELL_004490,1,Elliptocyte,Anemia
CELL_005860,1,Artefact,Artefact
CELL_000865,0,Neutrophil,Normal_WBC
CELL_001837,0,Lymphocyte,Normal_WBC
CELL_005159,1,Target_Cell,Anemia
CELL_002319,0,Monocyte,Normal_WBC
CELL_001716,0,Lymphocyte,Normal_WBC
CELL_000573,0,Neutrophil,Normal_WBC
CELL_003135,0,Normal_RBC,Normal_RBC
CELL_004980,1,Spherocyte,Anemia
CELL_005279,1,Hypersegmented_Neutrophil,Infection
CELL_003121,0,Normal_RBC,Normal_RBC
CELL_003310,0,Normal_RBC,Normal_RBC
CELL_003017,0,Normal_RBC,Normal_RBC
CELL_001527,0,Lymphocyte,Normal_WBC
CELL_005369,1,Hypersegmented_Neutrophil,Infection
CELL_002928,0,Normal_RBC,Normal_RBC
CELL_004835,1,Spherocyte,Anemia
CELL_000418,0,Neutrophil,Normal_WBC
CELL_001232,0,Lymphocyte,Normal_WBC
CELL_001064,0,Neutrophil,Normal_WBC
CELL_005553,1,Reactive_Lymphocyte,Infection
CELL_003508,0,Normal_RBC,Normal_RBC
CELL_004543,1,Elliptocyte,Anemia
CELL_002001,0,Monocyte,Normal_WBC
CELL_001022,0,Neutrophil,Normal_WBC
CELL_005259,1,Hypersegmented_Neutrophil,Infection
CELL_002610,0,Eosinophil,Normal_WBC
CELL_002899,0,Normal_RBC,Normal_RBC
CELL_004281,1,Prolymphocyte,Leukemia
CELL_001160,0,Lymphocyte,Normal_WBC
CELL_000462,0,Neutrophil,Normal_WBC
CELL_002680,0,Basophil,Normal_WBC
CELL_001712,0,Lymphocyte,Normal_WBC
CELL_005539,1,Toxic_Granulation,Infection
CELL_001252,0,Lymphocyte,Normal_WBC
CELL_000659,0,Neutrophil,Normal_WBC
CELL_005066,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002018,0,Monocyte,Normal_WBC
CELL_003626,0,Normal_RBC,Normal_RBC
CELL_004955,1,Spherocyte,Anemia
CELL_002482,0,Eosinophil,Normal_WBC
CELL_001880,0,Lymphocyte,Normal_WBC
CELL_001461,0,Lymphocyte,Normal_WBC
CELL_004673,1,Schistocyte,Anemia
CELL_005446,1,Toxic_Granulation,Infection
CELL_002177,0,Monocyte,Normal_WBC
CELL_005326,1,Hypersegmented_Neutrophil,Infection
CELL_002216,0,Monocyte,Normal_WBC
CELL_003949,0,Platelet,Normal_Platelet
CELL_003505,0,Normal_RBC,Normal_RBC
CELL_003672,0,Normal_RBC,Normal_RBC
CELL_004261,1,Blast_Cell,Leukemia
CELL_003690,0,Normal_RBC,Normal_RBC
CELL_004839,1,Spherocyte,Anemia
CELL_003900,0,Platelet,Normal_Platelet
CELL_005264,1,Hypersegmented_Neutrophil,Infection
CELL_004820,1,Schistocyte,Anemia
CELL_002193,0,Monocyte,Normal_WBC
CELL_000339,0,Neutrophil,Normal_WBC
CELL_004701,1,Schistocyte,Anemia
CELL_003743,0,Platelet,Normal_Platelet
CELL_005877,1,Artefact,Artefact
CELL_005124,1,Target_Cell,Anemia
CELL_000783,0,Neutrophil,Normal_WBC
CELL_004361,1,Prolymphocyte,Leukemia
CELL_003582,0,Normal_RBC,Normal_RBC
CELL_005147,1,Target_Cell,Anemia
CELL_002023,0,Monocyte,Normal_WBC
CELL_004564,1,Elliptocyte,Anemia
CELL_003791,0,Platelet,Normal_Platelet
CELL_004770,1,Schistocyte,Anemia
CELL_001326,0,Lymphocyte,Normal_WBC
CELL_005558,1,Reactive_Lymphocyte,Infection
CELL_002031,0,Monocyte,Normal_WBC
CELL_003550,0,Normal_RBC,Normal_RBC
CELL_002000,0,Monocyte,Normal_WBC
CELL_000734,0,Neutrophil,Normal_WBC
CELL_002736,0,Basophil,Normal_WBC
CELL_002502,0,Eosinophil,Normal_WBC
CELL_002857,0,Normal_RBC,Normal_RBC
CELL_005842,1,Artefact,Artefact
CELL_005451,1,Toxic_Granulation,Infection
CELL_005033,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005504,1,Toxic_Granulation,Infection
CELL_000038,0,Neutrophil,Normal_WBC
CELL_003966,0,Platelet,Normal_Platelet
CELL_005700,1,Reactive_Lymphocyte,Infection
CELL_002053,0,Monocyte,Normal_WBC
CELL_001945,0,Lymphocyte,Normal_WBC
CELL_003693,0,Normal_RBC,Normal_RBC
CELL_000231,0,Neutrophil,Normal_WBC
CELL_005608,1,Reactive_Lymphocyte,Infection
CELL_004728,1,Schistocyte,Anemia
CELL_001909,0,Lymphocyte,Normal_WBC
CELL_001120,0,Lymphocyte,Normal_WBC
CELL_000765,0,Neutrophil,Normal_WBC
CELL_001547,0,Lymphocyte,Normal_WBC
CELL_003933,0,Platelet,Normal_Platelet
CELL_004554,1,Elliptocyte,Anemia
CELL_003299,0,Normal_RBC,Normal_RBC
CELL_001775,0,Lymphocyte,Normal_WBC
CELL_004182,1,Blast_Cell,Leukemia
CELL_005477,1,Toxic_Granulation,Infection
CELL_003221,0,Normal_RBC,Normal_RBC
CELL_004128,1,Blast_Cell,Leukemia
CELL_004247,1,Blast_Cell,Leukemia
CELL_003503,0,Normal_RBC,Normal_RBC
CELL_003338,0,Normal_RBC,Normal_RBC
CELL_005683,1,Reactive_Lymphocyte,Infection
CELL_001623,0,Lymphocyte,Normal_WBC
CELL_005348,1,Hypersegmented_Neutrophil,Infection
CELL_005870,1,Artefact,Artefact
CELL_002630,0,Eosinophil,Normal_WBC
CELL_003729,0,Platelet,Normal_Platelet
CELL_000552,0,Neutrophil,Normal_WBC
CELL_002077,0,Monocyte,Normal_WBC
CELL_004394,1,Prolymphocyte,Leukemia
CELL_005014,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000769,0,Neutrophil,Normal_WBC
CELL_001613,0,Lymphocyte,Normal_WBC
CELL_003315,0,Normal_RBC,Normal_RBC
CELL_003297,0,Normal_RBC,Normal_RBC
CELL_002642,0,Eosinophil,Normal_WBC
CELL_004931,1,Spherocyte,Anemia
CELL_004737,1,Schistocyte,Anemia
CELL_003325,0,Normal_RBC,Normal_RBC
CELL_003841,0,Platelet,Normal_Platelet
CELL_005666,1,Reactive_Lymphocyte,Infection
CELL_003173,0,Normal_RBC,Normal_RBC
CELL_004352,1,Prolymphocyte,Leukemia
CELL_001123,0,Lymphocyte,Normal_WBC
CELL_003022,0,Normal_RBC,Normal_RBC
CELL_001846,0,Lymphocyte,Normal_WBC
CELL_001955,0,Monocyte,Normal_WBC
CELL_003308,0,Normal_RBC,Normal_RBC
CELL_003858,0,Platelet,Normal_Platelet
CELL_001051,0,Neutrophil,Normal_WBC
CELL_003450,0,Normal_RBC,Normal_RBC
CELL_005439,1,Toxic_Granulation,Infection
CELL_000687,0,Neutrophil,Normal_WBC
CELL_000566,0,Neutrophil,Normal_WBC
CELL_003035,0,Normal_RBC,Normal_RBC
CELL_000192,0,Neutrophil,Normal_WBC
CELL_004994,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001801,0,Lymphocyte,Normal_WBC
CELL_004637,1,Elliptocyte,Anemia
CELL_001570,0,Lymphocyte,Normal_WBC
CELL_001818,0,Lymphocyte,Normal_WBC
CELL_004911,1,Spherocyte,Anemia
CELL_001811,0,Lymphocyte,Normal_WBC
CELL_004199,1,Blast_Cell,Leukemia
CELL_003430,0,Normal_RBC,Normal_RBC
CELL_004446,1,Prolymphocyte,Leukemia
CELL_005230,1,Target_Cell,Anemia
CELL_000544,0,Neutrophil,Normal_WBC
CELL_000770,0,Neutrophil,Normal_WBC
CELL_000571,0,Neutrophil,Normal_WBC
CELL_003192,0,Normal_RBC,Normal_RBC
CELL_003992,0,Platelet,Normal_Platelet
CELL_005365,1,Hypersegmented_Neutrophil,Infection
CELL_004431,1,Prolymphocyte,Leukemia
CELL_001343,0,Lymphocyte,Normal_WBC
CELL_003342,0,Normal_RBC,Normal_RBC
CELL_005688,1,Reactive_Lymphocyte,Infection
CELL_000767,0,Neutrophil,Normal_WBC
CELL_000300,0,Neutrophil,Normal_WBC
CELL_005386,1,Hypersegmented_Neutrophil,Infection
CELL_005750,1,Smudge_Cell,Artefact
CELL_001624,0,Lymphocyte,Normal_WBC
CELL_005185,1,Target_Cell,Anemia
CELL_002398,0,Eosinophil,Normal_WBC
CELL_002907,0,Normal_RBC,Normal_RBC
