cell_id,anomaly_label,cell_type,disease_category
CELL_002603,0,Eosinophil,Normal_WBC
CELL_002411,0,Eosinophil,Normal_WBC
CELL_003902,0,Platelet,Normal_Platelet
CELL_004215,1,Blast_Cell,Leukemia
CELL_004026,1,Blast_Cell,Leukemia
CELL_001659,0,Lymphocyte,Normal_WBC
CELL_000153,0,Neutrophil,Normal_WBC
CELL_002485,0,Eosinophil,Normal_WBC
CELL_003444,0,Normal_RBC,Normal_RBC
CELL_001584,0,Lymphocyte,Normal_WBC
CELL_001860,0,Lymphocyte,Normal_WBC
CELL_005513,1,Toxic_Granulation,Infection
CELL_003865,0,Platelet,Normal_Platelet
CELL_000726,0,Neutrophil,Normal_WBC
CELL_002145,0,Monocyte,Normal_WBC
CELL_001504,0,Lymphocyte,Normal_WBC
CELL_003414,0,Normal_RBC,Normal_RBC
CELL_003321,0,Normal_RBC,Normal_RBC
CELL_003896,0,Platelet,Normal_Platelet
CELL_002379,0,Eosinophil,Normal_WBC
CELL_005664,1,Reactive_Lymphocyte,Infection
CELL_003350,0,Normal_RBC,Normal_RBC
CELL_002543,0,Eosinophil,Normal_WBC
CELL_000032,0,Neutrophil,Normal_WBC
CELL_001226,0,Lymphocyte,Normal_WBC
CELL_000938,0,Neutrophil,Normal_WBC
CELL_001823,0,Lymphocyte,Normal_WBC
CELL_003310,0,Normal_RBC,Normal_RBC
CELL_004538,1,Elliptocyte,Anemia
CELL_000753,0,Neutrophil,Normal_WBC
CELL_002064,0,Monocyte,Normal_WBC
CELL_000310,0,Neutrophil,Normal_WBC
CELL_003340,0,Normal_RBC,Normal_RBC
CELL_002340,0,Monocyte,Normal_WBC
CELL_000504,0,Neutrophil,Normal_WBC
CELL_005552,1,Reactive_Lymphocyte,Infection
CELL_002886,0,Normal_RBC,Normal_RBC
CELL_003986,0,Platelet,Normal_Platelet
CELL_003804,0,Platelet,Normal_Platelet
CELL_004818,1,Schistocyte,Anemia
CELL_005643,1,Reactive_Lymphocyte,Infection
CELL_000496,0,Neutrophil,Normal_WBC
CELL_001406,0,Lymphocyte,Normal_WBC
CELL_004114,1,Blast_Cell,Leukemia
CELL_000206,0,Neutrophil,Normal_WBC
CELL_005832,1,Artefact,Artefact
CELL_001435,0,Lymphocyte,Normal_WBC
CELL_001136,0,Lymphocyte,Normal_WBC
CELL_003629,0,Normal_RBC,Normal_RBC
CELL_000869,0,Neutrophil,Normal_WBC
CELL_000702,0,Neutrophil,Normal_WBC
CELL_002830,0,Normal_RBC,Normal_RBC
CELL_000306,0,Neutrophil,Normal_WBC
CELL_001850,0,Lymphocyte,Normal_WBC
CELL_002647,0,Eosinophil,Normal_WBC
CELL_005172,1,Target_Cell,Anemia
CELL_001193,0,Lymphocyte,Normal_WBC
CELL_004636,1,Elliptocyte,Anemia
CELL_002639,0,Eosinophil,Normal_WBC
CELL_001535,0,Lymphocyte,Normal_WBC
CELL_001062,0,Neutrophil,Normal_WBC
CELL_000844,0,Neutrophil,Normal_WBC
CELL_004085,1,Blast_Cell,Leukemia
CELL_002858,0,Normal_RBC,Normal_RBC
CELL_003691,0,Normal_RBC,Normal_RBC
CELL_002440,0,Eosinophil,Normal_WBC
CELL_003077,0,Normal_RBC,Normal_RBC
CELL_001539,0,Lymphocyte,Normal_WBC
CELL_000212,0,Neutrophil,Normal_WBC
CELL_001341,0,Lymphocyte,Normal_WBC
CELL_001109,0,Lymphocyte,Normal_WBC
CELL_001958,0,Monocyte,Normal_WBC
CELL_003574,0,Normal_RBC,Normal_RBC
CELL_004585,1,Elliptocyte,Anemia
CELL_000680,0,Neutrophil,Normal_WBC
CELL_004514,1,Elliptocyte,Anemia
CELL_005134,1,Target_Cell,Anemia
CELL_002601,0,Eosinophil,Normal_WBC
CELL_003981,0,Platelet,Normal_Platelet
CELL_000566,0,Neutrophil,Normal_WBC
CELL_005829,1,Artefact,Artefact
CELL_004163,1,Blast_Cell,Leukemia
CELL_001533,0,Lymphocyte,Normal_WBC
CELL_005167,1,Target_Cell,Anemia
CELL_000681,0,Neutrophil,Normal_WBC
CELL_005692,1,Reactive_Lymphocyte,Infection
CELL_000181,0,Neutrophil,Normal_WBC
CELL_004095,1,Blast_Cell,Leukemia
CELL_002143,0,Monocyte,Normal_WBC
CELL_003160,0,Normal_RBC,Normal_RBC
CELL_005011,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000279,0,Neutrophil,Normal_WBC
CELL_000628,0,Neutrophil,Normal_WBC
CELL_004998,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001205,0,Lymphocyte,Normal_WBC
CELL_003654,0,Normal_RBC,Normal_RBC
CELL_000433,0,Neutrophil,Normal_WBC
CELL_005034,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_000290,0,Neutrophil,Normal_WBC
CELL_001859,0,Lymphocyte,Normal_WBC
CELL_001028,0,Neutrophil,Normal_WBC
CELL_002026,0,Monocyte,Normal_WBC
CELL_000536,0,Neutrophil,Normal_WBC
CELL_001560,0,Lymphocyte,Normal_WBC
CELL_004413,1,Prolymphocyte,Leukemia
CELL_000994,0,Neutrophil,Normal_WBC
CELL_001188,0,Lymphocyte,Normal_WBC
CELL_000189,0,Neutrophil,Normal_WBC
CELL_005782,1,Smudge_Cell,Artefact
CELL_003754,0,Platelet,Normal_Platelet
CELL_005713,1,Smudge_Cell,Artefact
CELL_002487,0,Eosinophil,Normal_WBC
CELL_004141,1,Blast_Cell,Leukemia
CELL_000707,0,Neutrophil,Normal_WBC
CELL_004714,1,Schistocyte,Anemia
CELL_000421,0,Neutrophil,Normal_WBC
CELL_002019,0,Monocyte,Normal_WBC
CELL_000271,0,Neutrophil,Normal_WBC
CELL_002073,0,Monocyte,Normal_WBC
CELL_004741,1,Schistocyte,Anemia
CELL_004801,1,Schistocyte,Anemia
CELL_002154,0,Monocyte,Normal_WBC
CELL_004569,1,Elliptocyte,Anemia
CELL_000112,0,Neutrophil,Normal_WBC
CELL_001392,0,Lymphocyte,Normal_WBC
CELL_000221,0,Neutrophil,Normal_WBC
CELL_005769,1,Smudge_Cell,Artefact
CELL_000084,0,Neutrophil,Normal_WBC
CELL_003833,0,Platelet,Normal_Platelet
CELL_000462,0,Neutrophil,Normal_WBC
CELL_005169,1,Target_Cell,Anemia
CELL_000552,0,Neutrophil,Normal_WBC
CELL_004944,1,Spherocyte,Anemia
CELL_003519,0,Normal_RBC,Normal_RBC
CELL_002656,0,Basophil,Normal_WBC
CELL_002766,0,Basophil,Normal_WBC
CELL_004616,1,Elliptocyte,Anemia
CELL_000651,0,Neutrophil,Normal_WBC
CELL_000709,0,Neutrophil,Normal_WBC
CELL_003627,0,Normal_RBC,Normal_RBC
CELL_002319,0,Monocyte,Normal_WBC
CELL_002252,0,Monocyte,Normal_WBC
CELL_001425,0,Lymphocyte,Normal_WBC
CELL_001217,0,Lymphocyte,Normal_WBC
CELL_004487,1,Elliptocyte,Anemia
CELL_001925,0,Lymphocyte,Normal_WBC
CELL_004891,1,Spherocyte,Anemia
CELL_002578,0,Eosinophil,Normal_WBC
CELL_000315,0,Neutrophil,Normal_WBC
CELL_004789,1,Schistocyte,Anemia
CELL_001428,0,Lymphocyte,Normal_WBC
CELL_003979,0,Platelet,Normal_Platelet
CELL_002822,0,Normal_RBC,Normal_RBC
CELL_004866,1,Spherocyte,Anemia
CELL_003533,0,Normal_RBC,Normal_RBC
CELL_004327,1,Prolymphocyte,Leukemia
CELL_005522,1,Toxic_Granulation,Infection
CELL_005880,1,Artefact,Artefact
CELL_004594,1,Elliptocyte,Anemia
CELL_000685,0,Neutrophil,Normal_WBC
CELL_004307,1,Prolymphocyte,Leukemia
CELL_003675,0,Normal_RBC,Normal_RBC
CELL_004694,1,Schistocyte,Anemia
CELL_002182,0,Monocyte,Normal_WBC
CELL_000327,0,Neutrophil,Normal_WBC
CELL_004917,1,Spherocyte,Anemia
CELL_005568,1,Reactive_Lymphocyte,Infection
CELL_005084,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002580,0,Eosinophil,Normal_WBC
CELL_003894,0,Platelet,Normal_Platelet
CELL_002253,0,Monocyte,Normal_WBC
CELL_003949,0,Platelet,Normal_Platelet
CELL_000349,0,Neutrophil,Normal_WBC
CELL_001627,0,Lymphocyte,Normal_WBC
CELL_003095,0,Normal_RBC,Normal_RBC
CELL_000872,0,Neutrophil,Normal_WBC
CELL_002847,0,Normal_RBC,Normal_RBC
CELL_003253,0,Normal_RBC,Normal_RBC
CELL_004875,1,Spherocyte,Anemia
CELL_005241,1,Target_Cell,Anemia
CELL_000086,0,Neutrophil,Normal_WBC
CELL_001878,0,Lymphocyte,Normal_WBC
CELL_004645,1,Elliptocyte,Anemia
CELL_004675,1,Schistocyte,Anemia
CELL_004096,1,Blast_Cell,Leukemia
CELL_000495,0,Neutrophil,Normal_WBC
CELL_002851,0,Normal_RBC,Normal_RBC
CELL_003291,0,Normal_RBC,Normal_RBC
CELL_004120,1,Blast_Cell,Leukemia
CELL_001271,0,Lymphocyte,Normal_WBC
CELL_002551,0,Eosinophil,Normal_WBC
CELL_004329,1,Prolymphocyte,Leukemia
CELL_005123,1,Target_Cell,Anemia
CELL_000619,0,Neutrophil,Normal_WBC
CELL_005033,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002518,0,Eosinophil,Normal_WBC
CELL_003729,0,Platelet,Normal_Platelet
CELL_002146,0,Monocyte,Normal_WBC
CELL_004292,1,Prolymphocyte,Leukemia
CELL_001414,0,Lymphocyte,Normal_WBC
CELL_003099,0,Normal_RBC,Normal_RBC
CELL_005663,1,Reactive_Lymphocyte,Infection
CELL_000870,0,Neutrophil,Normal_WBC
CELL_002007,0,Monocyte,Normal_WBC
CELL_004033,1,Blast_Cell,Leukemia
CELL_000357,0,Neutrophil,Normal_WBC
CELL_001163,0,Lymphocyte,Normal_WBC
CELL_004465,1,Elliptocyte,Anemia
CELL_002317,0,Monocyte,Normal_WBC
CELL_005796,1,Smudge_Cell,Artefact
CELL_001891,0,Lymphocyte,Normal_WBC
CELL_000580,0,Neutrophil,Normal_WBC
CELL_003965,0,Platelet,Normal_Platelet
CELL_001692,0,Lymphocyte,Normal_WBC
CELL_000863,0,Neutrophil,Normal_WBC
CELL_004005,1,Blast_Cell,Leukemia
CELL_004051,1,Blast_Cell,Leukemia
CELL_004138,1,Blast_Cell,Leukemia
CELL_004555,1,Elliptocyte,Anemia
CELL_001117,0,Lymphocyte,Normal_WBC
CELL_001542,0,Lymphocyte,Normal_WBC
CELL_004158,1,Blast_Cell,Leukemia
CELL_004526,1,Elliptocyte,Anemia
CELL_005408,1,Hypersegmented_Neutrophil,Infection
CELL_003721,0,Platelet,Normal_Platelet
CELL_005196,1,Target_Cell,Anemia
CELL_005211,1,Target_Cell,Anemia
CELL_005785,1,Smudge_Cell,Artefact
CELL_003581,0,Normal_RBC,Normal_RBC
CELL_005611,1,Reactive_Lymphocyte,Infection
CELL_003917,0,Platelet,Normal_Platelet
CELL_005641,1,Reactive_Lymphocyte,Infection
CELL_002053,0,Monocyte,Normal_WBC
CELL_001777,0,Lymphocyte,Normal_WBC
CELL_005441,1,Toxic_Granulation,Infection
CELL_004216,1,Blast_Cell,Leukemia
CELL_001593,0,Lymphocyte,Normal_WBC
CELL_001724,0,Lymphocyte,Normal_WBC
CELL_004603,1,Elliptocyte,Anemia
CELL_005784,1,Smudge_Cell,Artefact
CELL_000491,0,Neutrophil,Normal_WBC
CELL_004946,1,Spherocyte,Anemia
CELL_001007,0,Neutrophil,Normal_WBC
CELL_004009,1,Blast_Cell,Leukemia
CELL_003576,0,Normal_RBC,Normal_RBC
CELL_001418,0,Lymphocyte,Normal_WBC
CELL_000026,0,Neutrophil,Normal_WBC
CELL_001114,0,Lymphocyte,Normal_WBC
CELL_005661,1,Reactive_Lymphocyte,Infection
CELL_001553,0,Lymphocyte,Normal_WBC
CELL_005026,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004395,1,Prolymphocyte,Leukemia
CELL_000434,0,Neutrophil,Normal_WBC
CELL_002813,0,Normal_RBC,Normal_RBC
CELL_003662,0,Normal_RBC,Normal_RBC
CELL_003859,0,Platelet,Normal_Platelet
CELL_002848,0,Normal_RBC,Normal_RBC
CELL_003131,0,Normal_RBC,Normal_RBC
CELL_003150,0,Normal_RBC,Normal_RBC
CELL_004369,1,Prolymphocyte,Leukemia
CELL_004704,1,Schistocyte,Anemia
CELL_003967,0,Platelet,Normal_Platelet
CELL_001103,0,Lymphocyte,Normal_WBC
CELL_002910,0,Normal_RBC,Normal_RBC
CELL_004056,1,Blast_Cell,Leukemia
CELL_000195,0,Neutrophil,Normal_WBC
CELL_000616,0,Neutrophil,Normal_WBC
CELL_000644,0,Neutrophil,Normal_WBC
CELL_004223,1,Blast_Cell,Leukemia
CELL_002347,0,Monocyte,Normal_WBC
CELL_005595,1,Reactive_Lymphocyte,Infection
CELL_000331,0,Neutrophil,Normal_WBC
CELL_003591,0,Normal_RBC,Normal_RBC
CELL_002989,0,Normal_RBC,Normal_RBC
CELL_005868,1,Artefact,Artefact
CELL_000484,0,Neutrophil,Normal_WBC
CELL_003980,0,Platelet,Normal_Platelet
CELL_002553,0,Eosinophil,Normal_WBC
CELL_002060,0,Monocyte,Normal_WBC
CELL_003755,0,Platelet,Normal_Platelet
CELL_000033,0,Neutrophil,Normal_WBC
CELL_003993,0,Platelet,Normal_Platelet
CELL_004630,1,Elliptocyte,Anemia
CELL_003743,0,Platelet,Normal_Platelet
CELL_001445,0,Lymphocyte,Normal_WBC
CELL_004193,1,Blast_Cell,Leukemia
CELL_005874,1,Artefact,Artefact
CELL_001706,0,Lymphocyte,Normal_WBC
CELL_003169,0,Normal_RBC,Normal_RBC
CELL_002481,0,Eosinophil,Normal_WBC
CELL_003408,0,Normal_RBC,Normal_RBC
CELL_001402,0,Lymphocyte,Normal_WBC
CELL_005154,1,Target_Cell,Anemia
CELL_000171,0,Neutrophil,Normal_WBC
CELL_000541,0,Neutrophil,Normal_WBC
CELL_005215,1,Target_Cell,Anemia
CELL_004406,1,Prolymphocyte,Leukemia
CELL_002365,0,Eosinophil,Normal_WBC
CELL_003165,0,Normal_RBC,Normal_RBC
CELL_000675,0,Neutrophil,Normal_WBC
CELL_003164,0,Normal_RBC,Normal_RBC
CELL_004338,1,Prolymphocyte,Leukemia
CELL_001816,0,Lymphocyte,Normal_WBC
CELL_002457,0,Eosinophil,Normal_WBC
CELL_002101,0,Monocyte,Normal_WBC
CELL_003001,0,Normal_RBC,Normal_RBC
CELL_004956,1,Spherocyte,Anemia
CELL_002102,0,Monocyte,Normal_WBC
CELL_004983,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005728,1,Smudge_Cell,Artefact
CELL_001549,0,Lymphocyte,Normal_WBC
CELL_002293,0,Monocyte,Normal_WBC
CELL_000356,0,Neutrophil,Normal_WBC
CELL_002400,0,Eosinophil,Normal_WBC
CELL_005439,1,Toxic_Granulation,Infection
CELL_003257,0,Normal_RBC,Normal_RBC
CELL_005207,1,Target_Cell,Anemia
CELL_004188,1,Blast_Cell,Leukemia
CELL_001052,0,Neutrophil,Normal_WBC
CELL_003415,0,Normal_RBC,Normal_RBC
CELL_005677,1,Reactive_Lymphocyte,Infection
CELL_001752,0,Lymphocyte,Normal_WBC
CELL_002370,0,Eosinophil,Normal_WBC
CELL_001773,0,Lymphocyte,Normal_WBC
CELL_001197,0,Lymphocyte,Normal_WBC
CELL_001879,0,Lymphocyte,Normal_WBC
CELL_002017,0,Monocyte,Normal_WBC
CELL_002006,0,Monocyte,Normal_WBC
CELL_003916,0,Platelet,Normal_Platelet
CELL_001483,0,Lymphocyte,Normal_WBC
CELL_000329,0,Neutrophil,Normal_WBC
CELL_000649,0,Neutrophil,Normal_WBC
CELL_003296,0,Normal_RBC,Normal_RBC
CELL_001124,0,Lymphocyte,Normal_WBC
CELL_003972,0,Platelet,Normal_Platelet
CELL_004128,1,Blast_Cell,Leukemia
CELL_002367,0,Eosinophil,Normal_WBC
CELL_004840,1,Spherocyte,Anemia
CELL_003101,0,Normal_RBC,Normal_RBC
CELL_005258,1,Hypersegmented_Neutrophil,Infection
CELL_001260,0,Lymphocyte,Normal_WBC
CELL_002923,0,Normal_RBC,Normal_RBC
CELL_003661,0,Normal_RBC,Normal_RBC
CELL_003341,0,Normal_RBC,Normal_RBC
CELL_001520,0,Lymphocyte,Normal_WBC
CELL_001379,0,Lymphocyte,Normal_WBC
CELL_004294,1,Prolymphocyte,Leukemia
CELL_001024,0,Neutrophil,Normal_WBC
CELL_002764,0,Basophil,Normal_WBC
CELL_004350,1,Prolymphocyte,Leukemia
CELL_002292,0,Monocyte,Normal_WBC
CELL_000913,0,Neutrophil,Normal_WBC
CELL_003882,0,Platelet,Normal_Platelet
CELL_001676,0,Lymphocyte,Normal_WBC
CELL_001747,0,Lymphocyte,Normal_WBC
CELL_004644,1,Elliptocyte,Anemia
CELL_001737,0,Lymphocyte,Normal_WBC
CELL_001630,0,Lymphocyte,Normal_WBC
CELL_003922,0,Platelet,Normal_Platelet
CELL_000431,0,Neutrophil,Normal_WBC
CELL_001809,0,Lymphocyte,Normal_WBC
CELL_003389,0,Normal_RBC,Normal_RBC
CELL_003107,0,Normal_RBC,Normal_RBC
CELL_003270,0,Normal_RBC,Normal_RBC
CELL_005041,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_003322,0,Normal_RBC,Normal_RBC
CELL_002223,0,Monocyte,Normal_WBC
CELL_005421,1,Toxic_Granulation,Infection
CELL_003102,0,Normal_RBC,Normal_RBC
CELL_005246,1,Target_Cell,Anemia
CELL_004765,1,Schistocyte,Anemia
CELL_005578,1,Reactive_Lymphocyte,Infection
CELL_005222,1,Target_Cell,Anemia
CELL_001996,0,Monocyte,Normal_WBC
CELL_003051,0,Normal_RBC,Normal_RBC
CELL_002225,0,Monocyte,Normal_WBC
CELL_001107,0,Lymphocyte,Normal_WBC
CELL_004401,1,Prolymphocyte,Leukemia
CELL_000819,0,Neutrophil,Normal_WBC
CELL_003913,0,Platelet,Normal_Platelet
CELL_004272,1,Blast_Cell,Leukemia
CELL_001698,0,Lymphocyte,Normal_WBC
CELL_002464,0,Eosinophil,Normal_WBC
CELL_000137,0,Neutrophil,Normal_WBC
CELL_005621,1,Reactive_Lymphocyte,Infection
CELL_002808,0,Normal_RBC,Normal_RBC
CELL_005214,1,Target_Cell,Anemia
CELL_001181,0,Lymphocyte,Normal_WBC
CELL_005734,1,Smudge_Cell,Artefact
CELL_000889,0,Neutrophil,Normal_WBC
CELL_002458,0,Eosinophil,Normal_WBC
CELL_005320,1,Hypersegmented_Neutrophil,Infection
CELL_000818,0,Neutrophil,Normal_WBC
CELL_001112,0,Lymphocyte,Normal_WBC
CELL_005130,1,Target_Cell,Anemia
CELL_004339,1,Prolymphocyte,Leukemia
CELL_003612,0,Normal_RBC,Normal_RBC
CELL_001265,0,Lymphocyte,Normal_WBC
CELL_000991,0,Neutrophil,Normal_WBC
CELL_004377,1,Prolymphocyte,Leukemia
CELL_001740,0,Lymphocyte,Normal_WBC
CELL_002789,0,Basophil,Normal_WBC
CELL_000354,0,Neutrophil,Normal_WBC
CELL_004482,1,Elliptocyte,Anemia
CELL_005830,1,Artefact,Artefact
CELL_004122,1,Blast_Cell,Leukemia
CELL_001490,0,Lymphocyte,Normal_WBC
CELL_003774,0,Platelet,Normal_Platelet
CELL_001229,0,Lymphocyte,Normal_WBC
CELL_002952,0,Normal_RBC,Normal_RBC
CELL_005116,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_005570,1,Reactive_Lymphocyte,Infection
CELL_000053,0,Neutrophil,Normal_WBC
CELL_002999,0,Normal_RBC,Normal_RBC
CELL_003793,0,Platelet,Normal_Platelet
CELL_003373,0,Normal_RBC,Normal_RBC
CELL_003642,0,Normal_RBC,Normal_RBC
CELL_001590,0,Lymphocyte,Normal_WBC
CELL_001480,0,Lymphocyte,Normal_WBC
CELL_001470,0,Lymphocyte,Normal_WBC
CELL_003817,0,Platelet,Normal_Platelet
CELL_002079,0,Monocyte,Normal_WBC
CELL_003317,0,Normal_RBC,Normal_RBC
CELL_005792,1,Smudge_Cell,Artefact
CELL_003615,0,Normal_RBC,Normal_RBC
CELL_000437,0,Neutrophil,Normal_WBC
CELL_003474,0,Normal_RBC,Normal_RBC
CELL_001589,0,Lymphocyte,Normal_WBC
CELL_004330,1,Prolymphocyte,Leukemia
CELL_001591,0,Lymphocyte,Normal_WBC
CELL_003120,0,Normal_RBC,Normal_RBC
CELL_000974,0,Neutrophil,Normal_WBC
CELL_001239,0,Lymphocyte,Normal_WBC
CELL_002343,0,Monocyte,Normal_WBC
CELL_002378,0,Eosinophil,Normal_WBC
CELL_003448,0,Normal_RBC,Normal_RBC
CELL_005023,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_002232,0,Monocyte,Normal_WBC
CELL_002423,0,Eosinophil,Normal_WBC
CELL_001498,0,Lymphocyte,Normal_WBC
CELL_000450,0,Neutrophil,Normal_WBC
CELL_005264,1,Hypersegmented_Neutrophil,Infection
CELL_005281,1,Hypersegmented_Neutrophil,Infection
CELL_002878,0,Normal_RBC,Normal_RBC
CELL_001552,0,Lymphocyte,Normal_WBC
CELL_005444,1,Toxic_Granulation,Infection
CELL_001147,0,Lymphocyte,Normal_WBC
CELL_003589,0,Normal_RBC,Normal_RBC
CELL_002093,0,Monocyte,Normal_WBC
CELL_001314,0,Lymphocyte,Normal_WBC
CELL_002016,0,Monocyte,Normal_WBC
CELL_004073,1,Blast_Cell,Leukemia
CELL_002620,0,Eosinophil,Normal_WBC
CELL_003044,0,Normal_RBC,Normal_RBC
CELL_001382,0,Lymphocyte,Normal_WBC
CELL_004291,1,Prolymphocyte,Leukemia
CELL_000414,0,Neutrophil,Normal_WBC
CELL_000942,0,Neutrophil,Normal_WBC
CELL_000802,0,Neutrophil,Normal_WBC
CELL_003711,0,Platelet,Normal_Platelet
CELL_003162,0,Normal_RBC,Normal_RBC
CELL_000257,0,Neutrophil,Normal_WBC
CELL_005768,1,Smudge_Cell,Artefact
CELL_002236,0,Monocyte,Normal_WBC
CELL_000648,0,Neutrophil,Normal_WBC
CELL_001768,0,Lymphocyte,Normal_WBC
CELL_003958,0,Platelet,Normal_Platelet
CELL_003434,0,Normal_RBC,Normal_RBC
CELL_004652,1,Elliptocyte,Anemia
CELL_002526,0,Eosinophil,Normal_WBC
CELL_000025,0,Neutrophil,Normal_WBC
CELL_001089,0,Neutrophil,Normal_WBC
CELL_005161,1,Target_Cell,Anemia
CELL_003208,0,Normal_RBC,Normal_RBC
CELL_000113,0,Neutrophil,Normal_WBC
CELL_002312,0,Monocyte,Normal_WBC
CELL_002835,0,Normal_RBC,Normal_RBC
CELL_000057,0,Neutrophil,Normal_WBC
CELL_001310,0,Lymphocyte,Normal_WBC
CELL_000696,0,Neutrophil,Normal_WBC
CELL_004280,1,Blast_Cell,Leukemia
CELL_001228,0,Lymphocyte,Normal_WBC
CELL_005345,1,Hypersegmented_Neutrophil,Infection
CELL_000277,0,Neutrophil,Normal_WBC
CELL_005669,1,Reactive_Lymphocyte,Infection
CELL_002796,0,Basophil,Normal_WBC
CELL_001834,0,Lymphocyte,Normal_WBC
CELL_000683,0,Neutrophil,Normal_WBC
CELL_003013,0,Normal_RBC,Normal_RBC
CELL_004248,1,Blast_Cell,Leukemia
CELL_001138,0,Lymphocyte,Normal_WBC
CELL_003605,0,Normal_RBC,Normal_RBC
CELL_003329,0,Normal_RBC,Normal_RBC
CELL_002893,0,Normal_RBC,Normal_RBC
CELL_003289,0,Normal_RBC,Normal_RBC
CELL_001347,0,Lymphocyte,Normal_WBC
CELL_003254,0,Normal_RBC,Normal_RBC
CELL_003572,0,Normal_RBC,Normal_RBC
CELL_003934,0,Platelet,Normal_Platelet
CELL_002385,0,Eosinophil,Normal_WBC
CELL_003772,0,Platelet,Normal_Platelet
CELL_004088,1,Blast_Cell,Leukemia
CELL_005079,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004059,1,Blast_Cell,Leukemia
CELL_003124,0,Normal_RBC,Normal_RBC
CELL_002472,0,Eosinophil,Normal_WBC
CELL_003108,0,Normal_RBC,Normal_RBC
CELL_005108,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_004832,1,Spherocyte,Anemia
CELL_000082,0,Neutrophil,Normal_WBC
CELL_001973,0,Monocyte,Normal_WBC
CELL_001715,0,Lymphocyte,Normal_WBC
CELL_004658,1,Elliptocyte,Anemia
CELL_003478,0,Normal_RBC,Normal_RBC
CELL_001947,0,Lymphocyte,Normal_WBC
CELL_004695,1,Schistocyte,Anemia
CELL_005855,1,Artefact,Artefact
CELL_001611,0,Lymphocyte,Normal_WBC
CELL_005563,1,Reactive_Lymphocyte,Infection
CELL_005673,1,Reactive_Lymphocyte,Infection
CELL_003115,0,Normal_RBC,Normal_RBC
CELL_005746,1,Smudge_Cell,Artefact
CELL_004536,1,Elliptocyte,Anemia
CELL_000666,0,Neutrophil,Normal_WBC
CELL_002195,0,Monocyte,Normal_WBC
CELL_005688,1,Reactive_Lymphocyte,Infection
CELL_005003,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001018,0,Neutrophil,Normal_WBC
CELL_000558,0,Neutrophil,Normal_WBC
CELL_004237,1,Blast_Cell,Leukemia
CELL_003265,0,Normal_RBC,Normal_RBC
CELL_001208,0,Lymphocyte,Normal_WBC
CELL_003251,0,Normal_RBC,Normal_RBC
CELL_002906,0,Normal_RBC,Normal_RBC
CELL_001511,0,Lymphocyte,Normal_WBC
CELL_003717,0,Platelet,Normal_Platelet
CELL_003541,0,Normal_RBC,Normal_RBC
CELL_003907,0,Platelet,Normal_Platelet
CELL_003911,0,Platelet,Normal_Platelet
CELL_000267,0,Neutrophil,Normal_WBC
CELL_002583,0,Eosinophil,Normal_WBC
CELL_003218,0,Normal_RBC,Normal_RBC
CELL_002112,0,Monocyte,Normal_WBC
CELL_004061,1,Blast_Cell,Leukemia
CELL_001910,0,Lymphocyte,Normal_WBC
CELL_002981,0,Normal_RBC,Normal_RBC
CELL_003752,0,Platelet,Normal_Platelet
CELL_004640,1,Elliptocyte,Anemia
CELL_003828,0,Platelet,Normal_Platelet
CELL_005396,1,Hypersegmented_Neutrophil,Infection
CELL_001785,0,Lymphocyte,Normal_WBC
CELL_001238,0,Lymphocyte,Normal_WBC
CELL_004896,1,Spherocyte,Anemia
CELL_002887,0,Normal_RBC,Normal_RBC
CELL_005801,1,Artefact,Artefact
CELL_002187,0,Monocyte,Normal_WBC
CELL_003314,0,Normal_RBC,Normal_RBC
CELL_000909,0,Neutrophil,Normal_WBC
CELL_001304,0,Lymphocyte,Normal_WBC
CELL_005491,1,Toxic_Granulation,Infection
CELL_001628,0,Lymphocyte,Normal_WBC
CELL_001523,0,Lymphocyte,Normal_WBC
CELL_000836,0,Neutrophil,Normal_WBC
CELL_000359,0,Neutrophil,Normal_WBC
CELL_000139,0,Neutrophil,Normal_WBC
CELL_000300,0,Neutrophil,Normal_WBC
CELL_001557,0,Lymphocyte,Normal_WBC
CELL_001004,0,Neutrophil,Normal_WBC
CELL_000383,0,Neutrophil,Normal_WBC
CELL_002684,0,Basophil,Normal_WBC
CELL_000762,0,Neutrophil,Normal_WBC
CELL_003465,0,Normal_RBC,Normal_RBC
CELL_005453,1,Toxic_Granulation,Infection
CELL_005684,1,Reactive_Lymphocyte,Infection
CELL_005558,1,Reactive_Lymphocyte,Infection
CELL_005494,1,Toxic_Granulation,Infection
CELL_001403,0,Lymphocyte,Normal_WBC
CELL_004029,1,Blast_Cell,Leukemia
CELL_005048,1,Sickle_Cell,Sickle_Cell_Anemia
CELL_001933,0,Lymphocyte,Normal_WBC
